Date,AAPL,AMZN,AVGO,INTU,LLY,META,MSFT,NFLX,NVDA,V
2021-01-01,-0.005500994537434245,-0.01557601223652838,0.037658220383500085,-0.049019333407979704,0.23175832976010313,-0.05429067564201828,0.04289182192517638,-0.015423657273945901,-0.004704088765639103,-0.11649044089665295
2021-02-01,-0.08108546579198461,-0.03532841376742368,0.04299647426232256,0.0817634223143282,-0.014809978301776772,-0.002748229114143297,0.0018107048026896333,0.012133960587216386,0.05579396676834425,0.09904266065956135
2021-03-01,0.008845093635837298,0.00037178414851712915,-0.013216169778751952,-0.018147192572580018,-0.08438582310059561,0.14327302683124477,0.016924853775438953,-0.031901234274240076,-0.026705362328300564,-0.0015598084067066642
2021-04-01,0.07621758350350971,0.12066273709568343,-0.008398698908266278,0.07596716821842375,-0.021678693787226866,0.1037244940795814,0.06960163792523177,-0.015699885718497786,0.12484251232817511,0.10310295020232174
2021-05-01,-0.05210720595376772,-0.07047025525869377,0.035357552489369004,0.06686919419799242,0.09284907188311853,0.011228202037244062,-0.009913538562721702,-0.02076074336486211,0.08228132042034941,-0.026802596533098466
2021-06-01,0.10097633584489674,0.06735498737093981,0.009548245675112366,0.11633144500957004,0.15417166330292065,0.05773706153086566,0.08749408727340491,0.0505161195072068,0.23134010187179288,0.03017877310054451
2021-07-01,0.06498261440520703,-0.032722282722282725,0.0259199148314202,0.08119604317472873,0.060909728959233966,0.024704547810693978,0.05171644371397077,-0.020143488257281073,-0.02494850491462952,0.053759233372897786
2021-08-01,0.0409293312827923,0.043034169499993835,0.02433059092924328,0.06943910816038912,0.06073928906724002,0.0647769012105146,0.05956275858059645,0.09973527738900967,0.14800747627779876,-0.07017321678022881
2021-09-01,-0.06664044097886301,-0.05351810876292584,-0.024697917931415958,-0.04698716953874871,-0.10257456345941962,-0.10540873746131552,-0.06433102775574862,0.07229574959382679,-0.0743957571051681,-0.026391639592020177
2021-10-01,0.05865739567122774,0.02660245759664326,0.1044199937918624,0.16029403157811495,0.1026183826817395,-0.04661309366888822,0.17629116743974582,0.13102529379150107,0.2341670513387002,-0.049292940431357235
2021-11-01,0.1034714187230541,0.039923701306487036,0.04139796642527749,0.0433564669176254,-0.026377679522443076,0.002750521972759934,-0.0031060539210349125,-0.07012785433648494,0.2780537365072804,-0.08499775105883611
2021-12-01,0.07579665852633166,-0.04925196878828486,0.201795139426721,-0.013920176922713967,0.11722662697967823,0.03664561246382525,0.01919397546040491,-0.061473793583464276,-0.0999205872704717,0.12035635204734207
2022-01-01,-0.015712358909604984,-0.10282991021845667,-0.11388771722125068,-0.13679611934564206,-0.1116139687578187,-0.06864873762081991,-0.07534515230239236,-0.29098331668313326,-0.16735244848610253,0.043652966734962995
2022-02-01,-0.055269350303719156,0.026672518265588474,0.0026626542074190684,-0.14464150239229678,0.01858252040638919,-0.3263423838519828,-0.03919856075821648,-0.0763684268388427,-0.004124740159789919,-0.04443580956139348
2022-03-01,0.05882044631740535,0.061437285030015776,0.07190503574521068,0.013639309915173037,0.15049199391148815,0.053689025865491624,0.03399535960913225,-0.05051708525488763,0.11896652448078493,0.027812450213691386
2022-04-01,-0.09713056001435616,-0.2375250931362105,-0.11361495079849393,-0.12912826842055058,0.020113709403784208,-0.09844390912667766,-0.09986701260919373,-0.49181773447775945,-0.3201581672712398,-0.03895920556225041
2022-05-01,-0.05588344830379466,-0.03276431760316645,0.04642952601815109,-0.008883221484168424,0.07294726138002994,-0.03407004070742625,-0.020358877520490815,0.037192698529690205,0.0067394379670355775,-0.004504497189367407
2022-06-01,-0.08008004027963034,-0.11645921262241288,-0.16258412888043172,-0.07001877250367516,0.03791004637046935,-0.16726918580022299,-0.05312034803446786,-0.11431321053423726,-0.18814253057344899,-0.07024526355089178
2022-07-01,0.18863360695043863,0.27059597129750057,0.11137934013803119,0.18350464412422984,0.01684004218242463,-0.013333212530381555,0.0930967919192236,0.28609826723256315,0.198419334145864,0.07730200011643884
2022-08-01,-0.032552027762685176,-0.06061504624052039,-0.06792032924130142,-0.05189778656944688,-0.08632359301900838,0.024072766843382887,-0.06863993354181863,-0.005958153499925456,-0.16896985036940382,-0.06317466291561724
2022-09-01,-0.11975579291536742,-0.10862189009783763,-0.11039647242674278,-0.10296908463174159,0.07693661993918632,-0.16724960305392222,-0.10737636010445328,0.05314008219276478,-0.19577340128177934,-0.10440022328505294
2022-10-01,0.10955131175666044,-0.09345130582826322,0.06768334331331838,0.10373840245601706,0.1198081519407117,-0.31338444549048483,-0.003306075220847249,0.23972132814132263,0.11220143820355566,0.1661131024990019
2022-11-01,-0.0346286790325715,-0.05759470309709913,0.17210478130342555,-0.04477149305708794,0.024828116407933587,0.2677114141604813,0.09912551274686199,0.046765786760407435,0.2538342214340572,0.04749960881259718
2022-12-01,-0.12081673943103532,-0.1298943525647971,0.01469979149133338,-0.04506971385346603,-0.011370754630233959,0.018966964998473612,-0.05739656398708082,-0.03485741643246454,-0.13622049483427545,-0.04044066950617731
2023-01-01,0.11052117082140245,0.22773806254069018,0.0550159803197563,0.08594095469410412,-0.05928821016858021,0.2379091176525463,0.03331659798513731,0.20001358326102392,0.33686871306524835,0.10805756395419874
2023-02-01,0.02162310670894918,-0.08629878923214462,0.01586316571540336,-0.03469985154993327,-0.09568510710599953,0.17433045256372037,0.006496945459338654,-0.08966823583896388,0.18830922093333036,-0.04461157094639345
2023-03-01,0.12035669891641798,0.0961476943206232,0.07950669722988124,0.09492099181745473,0.10703409161088207,0.21150116341146763,0.15877680132476613,0.0724862320732742,0.19645944058572384,0.027105579725206663
2023-04-01,0.02898720786485054,0.02091195675834423,-0.016414775959488037,-0.004216782048898526,0.15269914685645958,0.1339060652761166,0.06576488443474782,-0.045009849776145416,-0.000838339990584136,0.03224505770302688
2023-05-01,0.04461348689837363,0.14348037288458837,0.2896407334243669,-0.05424991223984177,0.0848786305222402,0.10153118497224867,0.06876921317184137,0.19792073389072873,0.36343629685487366,-0.0502727335163361
2023-06-01,0.09584368998285031,0.08110796675057008,0.07360498841930574,0.0932190982734844,0.094863054877949,0.08408870470385987,0.039265503561444426,0.11451562666946691,0.11809490247581467,0.07651878118415545
2023-07-01,0.01278548885666897,0.025467873963526566,0.04151065384162678,0.11678551570871587,-0.030769054150419084,0.1101819519751217,-0.013566668299083817,-0.0034507123426921193,0.1047665276670493,0.0010528898382027307
2023-08-01,-0.0436751750772274,0.0323907994336623,0.026973951312276645,0.06067563618832805,0.21922769588331925,-0.07128060598173724,-0.024291485953509384,-0.012050922303035394,0.05619649680992689,0.03344124206002563
2023-09-01,-0.0874478142160584,-0.07890726899285905,-0.10002285560945201,-0.056975722014975694,-0.028723301861183437,0.014600172199643158,-0.03460321608778116,-0.1293119743829111,-0.11865057055949513,-0.0620217338907505
2023-10-01,-0.0025698705245471576,0.046963447626806376,0.01850800869902458,-0.031295265616123835,0.031277263927129484,0.003530592009618916,0.0708154667106966,0.09028073485862631,-0.06243013925808594,0.02212948908219281
2023-11-01,0.11231482793119207,0.0976782655173829,0.1002651286262648,0.15659268757188927,0.06699387078139685,0.08590315183631247,0.12067092672038449,0.151278895158228,0.14688599698149196,0.09179081372917275
2023-12-01,0.014917962826350717,0.04004385139407618,0.2058052563948647,0.09374274846404651,-0.011916142387576878,0.08195020561588362,-0.00555999046394362,0.027238018939319764,0.058841034486952104,0.016457317437387653
2024-01-01,-0.042227298595914786,0.021455801332457725,0.06197167440197915,0.010079269571197091,0.1075449913896962,0.1022149238837422,0.05728106761688645,0.15862223990142965,0.24252676209898483,0.04958718863330924
2024-02-01,-0.019793762613303345,0.1389175127740745,0.10211014473702162,0.05157134706975475,0.16739204332670754,0.2562925684646995,0.040394610002219,0.06879864861620777,0.28580953219355365,0.03432619383964419
2024-03-01,-0.05007590942251772,0.020479805886374214,0.019162096182556265,-0.019445194713436753,0.03402446832732542,-0.008232109815515365,0.018997085320912932,0.0073144346418954065,0.14212758541562254,-0.010754318603290236
2024-04-01,-0.0067062598732718914,-0.029825949313549094,-0.01478977092410183,-0.03750751127239471,0.004036197383082252,-0.11411078587702128,-0.07461036259905174,-0.09334303218081108,-0.043715365455304744,-0.037516275436491386
2024-05-01,0.12869124982270508,0.00822858537946436,0.021749294699108246,-0.07732309548929439,0.05023697298280605,0.08522189685418002,0.06626797862680656,0.16522598292156743,0.2688709701359615,0.014333239811059606
2024-06-01,0.0970386439168438,0.09527316552932019,0.20848277186013853,0.14011878878542583,0.10554525630253186,0.0800934311258068,0.0785925633496598,0.05183747804061012,0.12685062385672574,-0.03488325692571359
2024-07-01,0.054410894093612994,-0.032445041513381345,0.0039688219957538795,-0.015003143618115944,-0.11167669741513353,-0.05735302594731129,-0.06398920546942999,-0.06894558957840613,-0.0526987883896336,0.012191974476719825
2024-08-01,0.031159899399946234,-0.0453524222981363,0.013318591354033904,-0.02505079279038469,0.19365367780742204,0.09788760090302362,-0.002892363003866971,0.11617733998760782,0.0200821856761213,0.04027527581289725
2024-09-01,0.018644941284459815,0.043865556476496925,0.05945211204313683,-0.014692402927981019,-0.07587558466536204,0.09807981650609099,0.03340748650984127,0.011292504352621968,0.017341085556342506,-0.003142940120132942
2024-10-01,-0.030429124504061766,0.00037563497419568215,-0.01258908152063054,-0.017230238983769297,-0.06343537266926114,-0.007544060280417542,-0.055658845402555834,0.06592686486505084,0.09330815123389402,0.0541918845608691
2024-11-01,0.05055097286835708,0.1152897328156477,-0.04529655937110555,0.05326143484325163,-0.04144678131264845,0.011874846292720953,0.04210654122441149,0.1729825996151546,0.041352932180919844,0.08704499126848231
2024-12-01,0.056316226203803055,0.05531771626226978,0.4304046552954932,-0.020616013542734568,-0.027750477557771158,0.019484220248361384,-0.0026362133485997585,0.005085689488863787,-0.028643794398460987,0.004953767513336871
2025-01-01,-0.05758321360494356,0.08336748865953902,-0.04303454028309517,-0.042943519648878214,0.05062181438556368,0.1780086877908058,-0.015278797258553745,0.09585781038817198,-0.10582868164369208,0.08150868629116026
2025-02-01,0.02474570561406053,-0.10686635257151178,-0.09870300987281122,0.02219650630279535,0.13506672388456797,-0.030441999988796375,-0.043535855985871175,0.0038903849838498594,0.0403931058066469,0.061176072432463924
2025-03-01,-0.08049029896815463,-0.1037309421475675,-0.1604573498779639,0.0002442112789060591,-0.10133998957113888,-0.13744391986823234,-0.052513361247237045,-0.04898222868327429,-0.13240475359739778,-0.032147695194110204
2025-04-01,-0.04335299457257069,-0.030694820280155133,0.15303368709477994,0.02195477532325496,0.08843585831269585,-0.04662284619832169,0.05293166193248733,0.21360169721367117,0.005074878898776447,-0.014152834150614524
2025-05-01,-0.05482351536128105,0.1116473080052216,0.25770246044442713,0.20290373580240084,-0.17940933292877748,0.17939883405997348,0.16470163447577102,0.06672147437453146,0.24063549928333217,0.05698986842235243
2025-06-01,0.022848154460034298,0.07014294555445688,0.13872014067416027,0.04533688911653333,0.05891237398993776,0.13992505117733156,0.08246415542920893,0.10925834231001486,0.1691704144008772,-0.026151633336285673
2025-07-01,0.0116976749668114,0.06709513314943583,0.06798947890160845,-0.0031740473873580477,-0.05062036669259562,0.048700077592698454,0.07255583849300784,-0.1342139500795454,0.12590882138538273,-0.026982202521787735
2025-08-01,0.11836967275862231,-0.021827348669553603,0.012563903739962523,-0.14930954351994596,-0.010120505502924315,-0.04491617460361408,-0.05025303263458758,0.04213381407598904,-0.020745518363826654,0.018265065756084775
2025-09-01,0.09812603000704412,-0.04117900731782209,0.10935118669502097,0.02385303182661347,0.04381194823800527,-0.0058481077152320315,0.023903084000400865,-0.007721900937653126,0.07119078208205742,-0.02785637624885473
2025-10-01,0.061815166304167946,0.11226484981660545,0.12231624578722067,-0.02249199397849999,0.13087813536663062,-0.11655062512646941,-0.00027038377100996325,-0.06677673921714511,0.08533295707598976,-0.0018747444183113693
2025-11-01,0.031364424385052825,-0.04504135592915348,0.09017109320600825,-0.04840261627304898,0.24640156050818685,-0.0006168887195739936,-0.049825143993146415,-0.03848559868782542,-0.1258828143464189,-0.018489141318652758
2025-12-01,-0.024122217892287856,-0.010290686407351424,-0.1411057144690735,0.04469466722887949,0.0007330343203071354,0.0187359505610718,-0.015212806640997223,-0.12846253448226708,0.05367243523743137,0.05072553594632745
